farmID,groveID,groveName,zoneID,area,plantedArea,geometry,updatedAt,commodity,siteID,irrigation,originalPlantYear,rootStock,spacing,spacing_row_m,spacing_tree_m,spacing_row_ft,spacing_tree_ft,variety,subCommodity,commodityCombinations,regionName
-MWyzlG2GrOST-gWc6Sk,-MX6JKAMGyPDmTK0T3Vs,17,-MWz-6cQpcSrRHWmnLR_,42.83214425813592,,"POLYGON((-120.192419483791 36.8030921631271, -120.190830188427 36.7976691250115, -120.187053984123 36.798983325989, -120.187321793568 36.7994797542383, -120.187815477233 36.8002541640603, -120.188019249525 36.8006785669191, -120.188385638161 36.8013286360919, -120.189459512736 36.8031097574796, -120.192419483791 36.8030921631271))",2022-08-01 20:03:29+00:00,Almonds,17,{'Duel System': True},2004,,"{'ft': {'row': 21, 'tree': 18}, 'm': {'row': 6.4, 'tree': 5.4}}",6.4,5.4,21.0,18.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MWyzlG2GrOST-gWc6Sk,-MX6JKAPhTmZU5l0v25C,20,-MWz-6cQpcSrRHWmnLR_,43.183252986674745,,"POLYGON((-120.198237627248 36.7952419579967, -120.195998146898 36.7959945623537, -120.197970758696 36.8028339519449, -120.200397600243 36.8028241756347, -120.198237627248 36.7952419579967))",2022-08-01 20:03:29+00:00,Almonds,20,{'Double Drip Lines': True},2015,,"{'ft': {'row': 21, 'tree': 18}, 'm': {'row': 6.4, 'tree': 5.4}}",6.4,5.4,21.0,18.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MWyzlG2GrOST-gWc6Sk,-MX6JKAQyaOVPgHaTRun,21N,-MWz-6cQpcSrRHWmnLR_,43.98221485511686,,"POLYGON((-120.20522927936 36.7995126667867, -120.199498601809 36.799560936195, -120.200470454702 36.8029649124541, -120.205251035675 36.8029267102352, -120.20522927936 36.7995126667867))",2022-08-01 20:03:29+00:00,Almonds,21N,{'Double Drip Lines': True},2015,,"{'ft': {'row': 21, 'tree': 18}, 'm': {'row': 6.4, 'tree': 5.4}}",6.4,5.4,21.0,18.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MWyzlG2GrOST-gWc6Sk,-MX6JKAU6jeegE8udUc2,26,-MWz-6cQpcSrRHWmnLR_,49.54972935825604,,"POLYGON((-120.212367907694 36.8018921256322, -120.211713991318 36.8018938470781, -120.211716622375 36.8010953642968, -120.208928585297 36.8011069696129, -120.208931628262 36.8071441273338, -120.212357304132 36.8071322118358, -120.212367907694 36.8018921256322))",2022-08-01 20:03:29+00:00,Almonds,26,{'Double Drip Lines': True},2013,,"{'ft': {'row': 21, 'tree': 18}, 'm': {'row': 6.4, 'tree': 5.4}}",6.4,5.4,21.0,18.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MYFD6kjMcUjLu_2iEOx,-MYFHkM-y_guW3KEv1Ya,21,-MYFEZV9wZ6WvZqlTjQM,161.7270079811568,159.76633642387415,"POLYGON((-119.926312452593 36.517835821835, -119.926365131459 36.5105330652144, -119.917275736895 36.5105861103274, -119.91735662457 36.5178498187086, -119.926312452593 36.517835821835))",2022-08-01 20:03:29+00:00,Almonds,,{'Drip + Micro-sprinklers': True},2009,,"{'ft': {'row': 22, 'tree': 12}, 'm': {'row': 6.7, 'tree': 3.6}}",6.7,3.6,22.0,12.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MYFD6kjMcUjLu_2iEOx,-MYFH-FyqIMy7gDT9A6G,6,-MYFEZV9wZ6WvZqlTjQM,165.19544150420546,166.3676726230669,"POLYGON((-119.935434271412 36.5032797910425, -119.930783307789 36.5032941383885, -119.930750504136 36.5178008322993, -119.935357035274 36.5177751102517, -119.935434271412 36.5032797910425))",2022-08-01 20:03:29+00:00,Almonds,,{'Drip + Micro-sprinklers': True},2006,,"{'ft': {'row': 22, 'tree': 16}, 'm': {'row': 6.7, 'tree': 4.8}}",6.7,4.8,22.0,16.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MYFJxWuzlXrRULEjvZn,-MYFLV3ia7LRaHzXPbDU,A,-MaNM4Kt1gnKH0Qmjsz1,97.94147635529423,,"POLYGON((-120.151081340697 36.1957465453133, -120.151051800583 36.194515611393, -120.151818410009 36.1938289844555, -120.152175551151 36.192532806468, -120.15126016589 36.1925386302451, -120.151088526224 36.1925386925369, -120.150903288149 36.1925402306825, -120.15057432262 36.1925387491309, -120.15032393245 36.1925400522365, -120.149870715352 36.1925370671702, -120.149474821694 36.1925392381456, -120.149063495479 36.1925412701288, -120.148120747926 36.1925414430969, -120.145492140136 36.1925515311215, -120.13913481516 36.1925373355995, -120.139148698382 36.1957440794658, -120.151081340697 36.1957465453133))",2022-08-01 20:03:29+00:00,Almonds,,,2012,,"{'ft': {'row': 22, 'tree': 16}, 'm': {'row': 6.7, 'tree': 4.8}}",6.7,4.8,22.0,16.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MYFJxWuzlXrRULEjvZn,-MYFM1Y7gM0wgV5sYZzO,16_3,-MYFKq1x6hCoHPfZDKwO,154.16631508532993,,"POLYGON((-120.138925448516 36.1813501933111, -120.130089883841 36.1813830492429, -120.130198094658 36.1884443825822, -120.139056589921 36.1883890618192, -120.138925448516 36.1813501933111))",2022-08-01 20:03:29+00:00,Almonds,,,2013,,"{'ft': {'row': 22, 'tree': 16}, 'm': {'row': 6.7, 'tree': 4.8}}",6.7,4.8,22.0,16.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-Mawonu5lLUY0VE12Wiq,-Mb1Oeh_n46KMN0PWKBZ,Lugolosa,-Mb1Ny6ao6kx7Hh-fnR3,155.88842783174493,142.80356185409147,"POLYGON((-119.227567246199 35.7469129468616, -119.223314843645 35.7469373969931, -119.22317250515 35.7614644583466, -119.227551119413 35.7614589582444, -119.227567246199 35.7469129468616))",2022-08-01 20:03:29+00:00,Almonds,lugolosa,{'Irrigated': True},2015,,"{'ft': {'row': 22, 'tree': 16}, 'm': {'row': 6.7, 'tree': 4.8}}",6.7,4.8,22.0,16.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MYFD6kjMcUjLu_2iEOx,-MYFHF3Hu0BeGQ7H_yel,7,-MYFEZV9wZ6WvZqlTjQM,162.30044962075414,155.94512847480684,"POLYGON((-119.926321538445 36.5032645249899, -119.926235515119 36.5178493878143, -119.930762505893 36.5178345547237, -119.930833746782 36.5032372769928, -119.926321538445 36.5032645249899))",2022-08-01 20:03:29+00:00,Almonds,,{'Drip + Micro-sprinklers': True},2005,,"{'ft': {'row': 22, 'tree': 18}, 'm': {'row': 6.7, 'tree': 5.4}}",6.7,5.4,22.0,18.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MYFKP3v5yya2wgOeUT9,-MYFMhAthSa_p5wFcDIV,S8_4,-MYFMVV7FJkG3TpzkO1G,158.60632848959844,,"POLYGON((-120.16449643283 36.1158047821927, -120.156065557236 36.1158331942474, -120.156053833375 36.1161331039909, -120.15561614256 36.1161425748034, -120.15562904714 36.1230623932603, -120.16451606397 36.1230425537769, -120.16449643283 36.1158047821927))",2022-08-01 20:03:29+00:00,Almonds,,{'Double Drip Lines': True},2005,,"{'ft': {'row': 22, 'tree': 19}, 'm': {'row': 6.7, 'tree': 5.7}}",6.7,5.7,22.0,19.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-M_QLdOfa8Uzz6zTc8KR,-M_WM2VarwFL9MCT9N3E,Section_6,-M_QM7gn_CL3ygcScVTt,165.2689079251434,154.93068392984603,"POLYGON((-120.603767244401 36.734869243766, -120.594547023138 36.7349314469984, -120.594469179566 36.7422227160903, -120.603645266831 36.7422227160903, -120.603767244401 36.734869243766))",2022-08-01 20:03:29+00:00,Almonds,,,2011,,"{'ft': {'row': 24, 'tree': 12}, 'm': {'row': 7.3, 'tree': 3.6}}",7.3,3.6,24.0,12.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-M_QLdOfa8Uzz6zTc8KR,-M_WMCKjZ7fHPGG7UPQ8,Section_7,-M_QM7gn_CL3ygcScVTt,163.41533177046915,111.98089637152539,"POLYGON((-120.603783668143 36.7275147438673, -120.594672289314 36.7276641530257, -120.594630988144 36.7349122251781, -120.603729929538 36.7348938659347, -120.603783668143 36.7275147438673))",2022-08-01 20:03:29+00:00,Almonds,,,2006,,"{'ft': {'row': 24, 'tree': 12}, 'm': {'row': 7.3, 'tree': 3.6}}",7.3,3.6,24.0,12.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-M_QLdOfa8Uzz6zTc8KR,-M_WPqzaaxePdPLl0PBR,18_SE,-M_QM7gn_CL3ygcScVTt,160.8535868684668,148.21198104689134,"POLYGON((-120.594939697092 36.7060405066216, -120.585756382478 36.7059506579291, -120.585777505641 36.7131990537789, -120.594837477313 36.713158854869, -120.594939697092 36.7060405066216))",2022-08-01 20:03:29+00:00,Almonds,,,2014,,"{'ft': {'row': 24, 'tree': 12}, 'm': {'row': 7.3, 'tree': 3.6}}",7.3,3.6,24.0,12.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-M_QLdOfa8Uzz6zTc8KR,-M_WQ1xo-rBiPmsunk6W,Section_18_NW,-M_QM7gn_CL3ygcScVTt,157.33952371914253,130.54010285088123,"POLYGON((-120.603842949993 36.7131898092164, -120.594811152923 36.7131737245772, -120.594829004465 36.7203725420952, -120.603681297056 36.7203279121749, -120.603842949993 36.7131898092164))",2022-08-01 20:03:29+00:00,Almonds,,,2006,,"{'ft': {'row': 24, 'tree': 12}, 'm': {'row': 7.3, 'tree': 3.6}}",7.3,3.6,24.0,12.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-M_QLdOfa8Uzz6zTc8KR,-M_ZnHozZwOmCykTkrNf,Section_17W,-M_QM7gn_CL3ygcScVTt,92.62289976284862,71.36311370844678,"POLYGON((-120.585772945249 36.7165535178788, -120.585856003577 36.7059752147601, -120.581922928114 36.7059825205223, -120.581852841366 36.7145843605647, -120.585772945249 36.7165535178788))",2022-08-01 20:03:29+00:00,Almonds,,,2018,,"{'ft': {'row': 24, 'tree': 12}, 'm': {'row': 7.3, 'tree': 3.6}}",7.3,3.6,24.0,12.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-M_QLdOfa8Uzz6zTc8KR,-M_ZuQQcJbw2MOHCS0GA,South_70,-M_QM7gn_CL3ygcScVTt,78.08283017223381,54.97043757410809,"POLYGON((-120.576885309611 36.7058828784667, -120.571308490841 36.7058086701119, -120.570367658222 36.707297874518, -120.569077028861 36.7080618058459, -120.569848994087 36.7088257295677, -120.576881114808 36.7122004409897, -120.576885309611 36.7058828784667))",2022-08-01 20:03:29+00:00,Almonds,,,2012,,"{'ft': {'row': 24, 'tree': 12}, 'm': {'row': 7.3, 'tree': 3.6}}",7.3,3.6,24.0,12.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-M_QLdOfa8Uzz6zTc8KR,-M_ZuHpfzYdY_3Lat_xR,Section_17E,-M_QM7gn_CL3ygcScVTt,92.47021708936592,68.70143413417117,"POLYGON((-120.581923176181 36.7059176831708, -120.576892905422 36.7059389728123, -120.576872304748 36.7121906060655, -120.581882554155 36.7146577983631, -120.581923176181 36.7059176831708))",2022-08-01 20:03:29+00:00,Almonds,,,2015,,"{'ft': {'row': 24, 'tree': 13}, 'm': {'row': 7.3, 'tree': 3.9}}",7.3,3.9,24.0,13.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-Mb1VNR1ySNioxZMpkjD,-Mb1ZFxDMssRyHQlmTKw,Hiett_E,-Mb1Xh9HFu2OJ6Z8pnAv,80.81769056294682,73.83333011190467,"POLYGON((-119.276441259377 35.7831067745366, -119.267584383735 35.783143142921, -119.267634390829 35.7868076606469, -119.276479130264 35.786793785115, -119.276441259377 35.7831067745366))",2022-08-01 20:03:29+00:00,Almonds,hiett east ,{'Irrigated': True},2018,,"{'ft': {'row': 24, 'tree': 18}, 'm': {'row': 7.3, 'tree': 5.4}}",7.3,5.4,24.0,18.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MYnm19zJFnjVpnhaLG6,-MYnnZNXbO9sh12OFKVv,10_10,-MYnma83jiXIgNosDDXx,371.79776191637217,150.46134907888924,"POLYGON((-120.229089163347 36.2906901296821, -120.220568060139 36.2907835693222, -120.220735036103 36.2980041063813, -120.229253669483 36.2978950357897, -120.229089163347 36.2906901296821))",2022-08-01 20:03:29+00:00,Almonds,10_10,,2005,,"{'ft': {'row': 72.17848, 'tree': 52.49344}, 'm': {'row': 22, 'tree': 16}}",22.0,16.0,72.17848,52.49344,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MYnm19zJFnjVpnhaLG6,-Mcy0HvIjoPT7Ci9T4s5,31N_20,-MYnma83jiXIgNosDDXx,109.38205772129098,86.33287231789363,"POLYGON((-120.270832586347 36.3272159790645, -120.271380928932 36.3268098341107, -120.27155781364 36.3262113008448, -120.27112002399 36.3259512224588, -120.271190723253 36.3197440497445, -120.26524545131 36.3196994077191, -120.265265394132 36.3271815409095, -120.270832586347 36.3272159790645))",2022-08-01 20:03:29+00:00,Almonds,31N_20,,2018,,"{'ft': {'row': 72.17848, 'tree': 52.49344}, 'm': {'row': 22, 'tree': 16}}",22.0,16.0,72.17848,52.49344,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MYnm19zJFnjVpnhaLG6,-MdC6ZKgvYC9DlfmRjF2,5S40,-MYnma83jiXIgNosDDXx,221.44829907474028,193.72208458985736,"POLYGON((-120.254844784073 36.3064949361118, -120.258059327142 36.3037559999345, -120.257833304594 36.2978392997558, -120.247076304954 36.297906767724, -120.247368945737 36.3053690597448, -120.248519099388 36.305406134824, -120.250880748215 36.3069014821982, -120.252720994052 36.3081249269258, -120.254844784073 36.3064949361118))",2022-08-01 20:03:29+00:00,Almonds,5S40,,2005,,"{'ft': {'row': 72.17848, 'tree': 52.49344}, 'm': {'row': 22, 'tree': 16}}",22.0,16.0,72.17848,52.49344,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MYnm19zJFnjVpnhaLG6,-MYnnwWxPbQ0HPRkQIbE,3_40,-MYnma83jiXIgNosDDXx,161.88875586729523,142.49436815513403,"POLYGON((-120.220874435486 36.3052842132225, -120.220680566584 36.2980680214975, -120.21160092397 36.2981605923891, -120.211809198827 36.3054012070172, -120.220874435486 36.3052842132225))",2022-08-01 20:03:29+00:00,Almonds,3_40,,2017,,"{'ft': {'row': 72.17848, 'tree': 59.05512}, 'm': {'row': 22, 'tree': 18}}",22.0,18.0,72.17848,59.05512,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MYnm19zJFnjVpnhaLG6,-McxyY63pymwGO5Dt5m5,2S_40,-MYnma83jiXIgNosDDXx,264.94587463540626,107.21988622270362,"POLYGON((-120.202696252296 36.2981934376322, -120.193640200271 36.2983195489319, -120.193772917186 36.3033016649845, -120.202803107411 36.3032062479685, -120.202696252296 36.2981934376322))",2022-08-01 20:03:29+00:00,Almonds,2S_40,,2006,,"{'ft': {'row': 72.17848, 'tree': 59.05512}, 'm': {'row': 22, 'tree': 18}}",22.0,18.0,72.17848,59.05512,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MYnm19zJFnjVpnhaLG6,-Mcy-YwjMN-QPXAiBRW2,33N_11,-MYnma83jiXIgNosDDXx,286.653164963337,116.0045227163534,"POLYGON((-120.247847819646 36.3225883930556, -120.235441366475 36.322649124298, -120.235534694887 36.3227912801939, -120.235550786657 36.3255237368128, -120.238357569774 36.3254978461704, -120.240544320472 36.32669200007, -120.243156760814 36.3270377241531, -120.247834007174 36.327062204585, -120.247847819646 36.3225883930556))",2022-08-01 20:03:29+00:00,Almonds,33N_11,,2008,,"{'ft': {'row': 72.17848, 'tree': 59.05512}, 'm': {'row': 22, 'tree': 18}}",22.0,18.0,72.17848,59.05512,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MYnm19zJFnjVpnhaLG6,-Mcy-hyBOqGm0qNePJ50,33N_13,-MYnma83jiXIgNosDDXx,367.1467413963913,148.57914618874017,"POLYGON((-120.247743024357 36.312539421764, -120.235367717406 36.3226939178123, -120.247983397205 36.3225764849209, -120.247743024357 36.312539421764))",2022-08-01 20:03:29+00:00,Almonds,33N_13,,2006,,"{'ft': {'row': 72.17848, 'tree': 59.05512}, 'm': {'row': 22, 'tree': 18}}",22.0,18.0,72.17848,59.05512,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MYnm19zJFnjVpnhaLG6,-Mcy03Rgli-Byed7pRMC,31N_40,-MYnma83jiXIgNosDDXx,345.2870849272572,113.81886925483659,"POLYGON((-120.275642161255 36.3126668998716, -120.265401706018 36.3126252544869, -120.265264089408 36.3197126926092, -120.275634778087 36.3197641371972, -120.275642161255 36.3126668998716))",2022-08-01 20:03:29+00:00,Almonds,31N_40,,2012,,"{'ft': {'row': 72.17848, 'tree': 59.05512}, 'm': {'row': 22, 'tree': 18}}",22.0,18.0,72.17848,59.05512,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MYnm19zJFnjVpnhaLG6,-Mcy6VCy0fKcEW6rJa37,24N_30,-MYnma83jiXIgNosDDXx,163.63325144263501,130.93371636860928,"POLYGON((-120.193873915962 36.342093479052, -120.184833337281 36.3421404249792, -120.184868511483 36.3494658338529, -120.19394066637 36.3494190503251, -120.193873915962 36.342093479052))",2022-08-01 20:03:29+00:00,Almonds,24N_30,,2019,,"{'ft': {'row': 72.17848, 'tree': 59.05512}, 'm': {'row': 22, 'tree': 18}}",22.0,18.0,72.17848,59.05512,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MYnm19zJFnjVpnhaLG6,-Mcy0og3JmuxqDUfa4FO,30N_30,-MYnma83jiXIgNosDDXx,180.28264473092926,169.42781046620627,"POLYGON((-120.284005501325 36.3344698534804, -120.283922123105 36.3271712592348, -120.273899448624 36.3272307975492, -120.273958269884 36.3344969103497, -120.284005501325 36.3344698534804))",2022-08-01 20:03:29+00:00,Almonds,30N_30,,1997,,"{'ft': {'row': 78.74016, 'tree': 59.05512}, 'm': {'row': 24, 'tree': 18}}",24.0,18.0,78.74016,59.05512,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
